id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
276,Indigo,6E-2028,Delhi,Afternoon,one,Night,Chennai,Economy,8.25,12,11925.87
277,Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Business,2.25,11,26710.68
278,SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,15,6509.4
279,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,Business,2.92,43,31838.5
280,SpiceJet,SG-8264,Kolkata,Night,one,Night,Mumbai,Economy,23.17,41,6453.23
281,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Hyderabad,Business,26.75,36,49012.39
282,Air_India,AI-424,Kolkata,Afternoon,one,Morning,Chennai,Economy,19.42,39,4235.34
283,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,39,4743.77
284,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Economy,15.58,19,6035.1
285,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Business,19.5,17,50357.07
286,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,12.58,21,7959.32
287,Vistara,UK-876,Hyderabad,Night,one,Early_Morning,Bangalore,Business,10.25,39,53187.0
288,Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,6.5,26,6032.85
289,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,16.92,39,51104.53
290,Vistara,UK-894,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.0,25,1822.16
291,Indigo,6E-384,Chennai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.17,48,1864.54
292,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,17.5,28,6260.74
293,Air_India,AI-637,Mumbai,Evening,two_or_more,Afternoon,Bangalore,Economy,18.75,47,5102.35
294,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.75,43,6319.93
295,Indigo,6E-309,Bangalore,Evening,one,Late_Night,Mumbai,Economy,4.83,20,4251.38
296,Air_India,AI-542,Delhi,Morning,one,Night,Bangalore,Economy,12.5,39,4136.41
297,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,23.83,47,55251.71
298,Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,Economy,13.17,5,17425.51
299,Indigo,6E-6214,Kolkata,Morning,one,Evening,Hyderabad,Economy,7.5,13,8797.45
300,Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.58,43,3061.9
301,Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,Business,24.0,6,58060.88
302,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,42,2580.33
303,AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Delhi,Economy,11.25,13,8688.43
304,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,8,11128.4
305,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Business,15.42,38,52179.8
306,Vistara,UK-659,Hyderabad,Morning,one,Morning,Mumbai,Economy,24.5,43,9509.76
307,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Hyderabad,Business,29.83,20,52565.05
308,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Economy,13.67,36,5891.62
309,Air_India,AI-867,Mumbai,Night,one,Evening,Chennai,Business,21.5,5,48235.68
310,Vistara,UK-706,Kolkata,Morning,two_or_more,Morning,Chennai,Economy,25.58,39,7928.71
311,Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,8.83,25,5253.73
312,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Business,12.75,18,54949.71
313,Indigo,6E-6151,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.67,23,4237.31
314,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,45,2450.32
315,GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,8.58,32,5811.15
316,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,Business,2.67,14,31995.92
317,Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.0,21,4767.96
318,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,20.58,38,4918.87
319,Vistara,UK-846,Bangalore,Morning,one,Early_Morning,Hyderabad,Economy,23.33,12,10202.27
320,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Chennai,Economy,12.75,23,7054.46
321,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.17,45,4285.31
322,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,Business,16.0,16,59634.9
323,Indigo,6E-6016,Chennai,Evening,zero,Night,Kolkata,Economy,2.17,11,5724.97
324,Indigo,6E-192,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.17,49,3866.14
325,Vistara,UK-830,Hyderabad,Morning,one,Morning,Kolkata,Economy,23.25,27,6553.03
326,Indigo,6E-358,Delhi,Morning,one,Night,Chennai,Economy,11.83,10,13397.57
327,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,15.75,48,5898.01
328,Air_India,AI-616,Hyderabad,Morning,one,Night,Delhi,Economy,15.08,45,4431.7
329,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.33,45,4637.49
330,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.75,35,5267.44
331,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.33,7,11818.36
332,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Economy,13.92,20,6296.28
333,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Business,35.08,23,56870.89
334,Air_India,AI-9881,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.25,37,4851.33
335,SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,23,7540.33
336,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,22.67,7,11387.26
337,Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,11.17,19,4906.55
338,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Business,2.25,32,26676.08
339,Air_India,AI-559,Hyderabad,Early_Morning,two_or_more,Evening,Bangalore,Economy,9.75,13,14722.6725
340,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Business,12.92,40,54413.04
341,Vistara,UK-954,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,6.58,19,48569.85
342,Vistara,UK-834,Chennai,Evening,one,Afternoon,Hyderabad,Business,19.42,42,49755.11
343,AirAsia,I5-1727,Chennai,Afternoon,zero,Afternoon,Bangalore,Economy,1.25,12,3945.8
344,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.58,34,5671.66
345,Vistara,UK-738,Kolkata,Evening,one,Night,Hyderabad,Economy,28.17,3,10501.41
346,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.67,27,52857.77
347,AirAsia,I5-792,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,11.58,47,4668.21
348,GO_FIRST,G8-791,Bangalore,Evening,zero,Night,Kolkata,Economy,2.33,49,3464.71
349,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Economy,16.0,38,5569.39
350,Vistara,UK-812,Bangalore,Morning,one,Evening,Chennai,Economy,10.17,13,10455.25
351,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,26,4544.79
352,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,25,6235.74
353,Air_India,AI-865,Delhi,Morning,one,Morning,Kolkata,Economy,22.17,47,3871.99
354,Indigo,6E-566,Kolkata,Night,zero,Late_Night,Chennai,Economy,2.33,30,5928.67
355,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,36,6855.16
356,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,Business,9.5,8,55447.38
357,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Business,10.83,4,27033.85
358,SpiceJet,SG-612,Chennai,Night,one,Morning,Delhi,Economy,11.67,46,5204.18
359,SpiceJet,SG-489,Kolkata,Night,zero,Late_Night,Mumbai,Economy,2.83,28,4513.72
360,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,31,41598.76
361,Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,Business,11.75,15,48480.63
362,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,9,6162.87
363,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.92,42,42891.04
364,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,43,2455.71
365,Vistara,UK-910,Mumbai,Evening,one,Night,Bangalore,Business,5.75,12,54988.14
366,Vistara,UK-836,Chennai,Morning,zero,Afternoon,Delhi,Business,2.75,38,27212.47
367,Vistara,UK-853,Mumbai,Afternoon,one,Night,Hyderabad,Economy,4.92,33,4721.98
368,AirAsia,I5-510,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,12.33,33,5978.69
369,Indigo,6E-5308,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.75,17,6540.53
370,Indigo,6E-627,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,25,6455.79
371,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,21,6304.94
372,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.42,36,5335.8
373,Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.0,38,5631.88
374,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.08,46,5206.5
375,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,11.42,6,11714.51
376,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Chennai,Business,18.67,28,50071.09
377,SpiceJet,SG-611,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.17,30,5846.17
378,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,24.33,29,55225.71
379,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,10.42,23,4696.41
380,Indigo,6E-5352,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.58,48,2463.72
381,Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Business,10.83,21,54641.21
382,Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Mumbai,Economy,23.58,16,6279.33
383,AirAsia,I5-510,Kolkata,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,10.83,12,8752.63
384,Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Economy,12.33,26,5158.16
385,Vistara,UK-738,Kolkata,Evening,one,Night,Hyderabad,Economy,28.17,28,5994.03
386,Vistara,UK-970,Mumbai,Morning,one,Evening,Chennai,Business,7.58,6,58983.97
387,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,10.17,14,58552.51
388,SpiceJet,SG-531,Bangalore,Morning,one,Evening,Delhi,Economy,9.42,29,5846.73
389,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Business,9.58,8,51674.0
390,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,11.17,10,49001.17
391,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Business,20.08,6,54240.05
392,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.25,28,51109.69
393,AirAsia,I5-830,Kolkata,Night,one,Afternoon,Bangalore,Economy,12.75,15,9108.36
394,Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,7,55566.39
395,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,10.25,40,44322.69
396,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Business,9.5,16,51674.28
397,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Business,11.33,1,53557.45
398,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Economy,18.67,26,6455.83
399,Indigo,6E-905,Hyderabad,Afternoon,one,Night,Chennai,Economy,8.92,27,3885.32
400,Indigo,6E-2087,Delhi,Afternoon,one,Evening,Kolkata,Economy,4.58,45,3673.23
401,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,28.0,35,4183.66
402,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,9.0,26,5394.12
403,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,35,6488.41
404,Vistara,UK-975,Delhi,Early_Morning,one,Night,Bangalore,Business,15.17,35,43863.16
405,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Business,21.08,10,25836.36
406,Indigo,6E-6137,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.25,17,5665.47
407,Air_India,AI-9501,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,12.92,19,5289.43
408,Vistara,UK-738,Kolkata,Evening,two_or_more,Morning,Mumbai,Business,16.42,48,55605.39
409,Indigo,6E-889,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.83,22,6113.07
410,Vistara,UK-853,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,17.08,45,5023.61
411,AirAsia,I5-713,Delhi,Evening,one,Night,Hyderabad,Economy,3.83,11,7319.93
412,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Business,17.0,19,32468.29
413,Vistara,UK-826,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.42,16,5452.92
414,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.5,33,4128.08
415,GO_FIRST,G8-504,Hyderabad,Morning,one,Night,Mumbai,Economy,12.92,13,8977.95
416,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,37,2525.67
417,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.17,4,28690.12
418,Air_India,AI-776,Kolkata,Morning,one,Night,Chennai,Economy,13.42,45,4279.44
419,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,38,50762.05
420,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.83,9,14413.73
421,Indigo,6E-5343,Mumbai,Night,zero,Late_Night,Kolkata,Economy,2.5,20,4522.04
422,GO_FIRST,G8-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.17,18,6249.11
423,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,24,4057.09
424,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Business,12.67,38,55278.1
425,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,17.92,6,12074.97
426,Indigo,6E-6433,Hyderabad,Night,one,Late_Night,Mumbai,Economy,4.5,25,4131.25
427,AirAsia,I5-992,Bangalore,Night,zero,Late_Night,Kolkata,Economy,2.42,39,3334.29
428,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,13.0,5,13605.94
429,Vistara,UK-864,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,40,2174.99
430,Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,Economy,13.17,32,4352.41
431,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Business,7.58,20,41814.58
432,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,14.25,18,6028.59
433,Indigo,6E-5375,Mumbai,Evening,one,Night,Kolkata,Economy,5.58,18,6197.98
434,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,12.08,17,54710.6
435,GO_FIRST,G8-399,Bangalore,Night,zero,Night,Mumbai,Economy,1.92,40,2228.14
436,Indigo,6E-922,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.08,16,6243.96
437,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,11.42,11,11906.01
438,Vistara,UK-910,Mumbai,Evening,one,Morning,Bangalore,Economy,18.25,3,11704.65
439,Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,15.42,18,5659.84
440,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Business,10.17,43,48639.42
441,Indigo,6E-6137,Chennai,Morning,one,Night,Delhi,Economy,11.75,6,9962.21
442,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Business,14.75,49,60063.66
443,SpiceJet,SG-520,Chennai,Afternoon,one,Night,Delhi,Economy,7.0,17,6324.32
444,Indigo,6E-6137,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,43,3710.15
445,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.08,22,5332.84
446,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Business,12.33,19,48029.91
447,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,14.25,4,55208.05
448,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.92,47,5006.14
449,Indigo,6E-6066,Hyderabad,Morning,one,Afternoon,Chennai,Economy,6.67,37,3226.55
450,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,Business,13.17,24,51409.8
451,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Business,13.58,26,48685.47
452,Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Business,16.5,6,48591.25
453,Air_India,AI-9547,Bangalore,Evening,one,Evening,Delhi,Economy,21.75,29,6346.52
454,GO_FIRST,G8-537,Kolkata,Evening,one,Night,Bangalore,Economy,7.25,19,6526.71
455,Vistara,UK-837,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.08,49,4814.7
456,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,9.75,22,5620.29
457,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,16.0,44,49669.37
458,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Hyderabad,Business,11.25,44,45203.15
459,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,Economy,10.83,7,13488.33
460,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.0,25,5050.0
461,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6.0,27,6434.69
462,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,Economy,10.83,31,5619.21
463,SpiceJet,SG-241,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.75,47,4420.93
464,Indigo,6E-905,Hyderabad,Afternoon,one,Night,Chennai,Economy,8.92,14,8482.14
465,SpiceJet,SG-4010,Chennai,Morning,zero,Morning,Bangalore,Economy,1.33,40,1778.5
466,Vistara,UK-864,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,19,2175.5
467,Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.33,15,8004.76
468,Indigo,6E-5002,Chennai,Morning,one,Evening,Kolkata,Economy,8.5,25,6335.28
469,Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,30,5795.64
470,SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,10,8918.31
471,Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Economy,14.58,5,10116.9
472,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Economy,10.83,11,12662.03
473,Air_India,AI-409,Delhi,Morning,one,Evening,Kolkata,Economy,7.0,44,3998.49
474,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,9,6112.26
475,Indigo,6E-6066,Hyderabad,Morning,one,Evening,Chennai,Economy,10.0,28,4317.89
476,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Economy,8.42,8,11450.18
477,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.17,39,4247.81
478,Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.08,18,5590.05
479,Air_India,AI-424,Kolkata,Afternoon,one,Night,Bangalore,Economy,30.58,11,13211.3125
480,Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,Business,2.08,10,25694.94
481,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,21.5,40,5327.94
482,Indigo,6E-841,Bangalore,Afternoon,one,Evening,Mumbai,Economy,4.92,16,4676.46
483,AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,Economy,7.0,33,4718.05
484,AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.17,42,4956.25
485,Vistara,UK-902,Mumbai,Afternoon,one,Night,Chennai,Economy,7.0,14,10763.14
486,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,14.92,44,4255.95
487,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,13.33,20,51290.82
488,Vistara,UK-824,Chennai,Night,one,Night,Bangalore,Economy,26.33,48,4229.53
489,Air_India,AI-424,Kolkata,Afternoon,one,Evening,Hyderabad,Business,29.83,39,52083.29
490,GO_FIRST,G8-283,Bangalore,Early_Morning,two_or_more,Night,Mumbai,Economy,17.0,29,6204.61
491,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,23.5,8,51591.25
492,GO_FIRST,G8-626,Kolkata,Afternoon,one,Night,Bangalore,Economy,8.67,18,8026.81
493,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,7,56378.95
494,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,16.0,29,49521.94
495,GO_FIRST,G8-383,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.25,31,5801.69
496,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,8.0,7,45422.59
497,Air_India,AI-508,Hyderabad,Afternoon,one,Night,Delhi,Economy,7.5,38,4315.13
498,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,45,4874.76
499,Vistara,UK-996,Mumbai,Evening,one,Evening,Bangalore,Business,24.33,45,55649.32
500,Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Business,14.17,21,55832.63
501,Indigo,6E-2036,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,39,4375.01
502,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.0,47,6171.39
503,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,Business,8.83,35,52860.53
504,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Business,8.42,17,57461.91
505,Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Chennai,Business,12.08,48,56543.08
506,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.5,13,7946.75
507,AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Kolkata,Economy,13.25,12,6151.87
508,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,39,31574.22
509,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,26,2664.25
510,Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,Business,21.0,40,56932.66
511,GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,16,6211.39
512,SpiceJet,SG-2508,Kolkata,Evening,one,Morning,Hyderabad,Economy,15.75,46,5362.99
513,Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,Business,2.17,4,26210.37
514,Indigo,6E-514,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.42,11,7674.68
515,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Business,8.83,13,58845.85
516,Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,15.92,9,51516.45
517,Indigo,6E-638,Bangalore,Evening,one,Night,Mumbai,Economy,4.08,35,4150.36
518,Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Business,13.58,29,44844.84
519,Air_India,AI-544,Delhi,Evening,one,Morning,Mumbai,Economy,16.42,39,4471.11
520,Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,5.75,18,5716.21
521,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Business,26.42,3,65532.9
522,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Business,13.0,36,50913.72
523,SpiceJet,SG-678,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,6.25,21,5637.56
524,Vistara,UK-854,Bangalore,Evening,one,Evening,Chennai,Economy,25.5,41,4289.06
525,Vistara,UK-659,Hyderabad,Morning,one,Night,Mumbai,Economy,9.08,21,8857.33
526,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,13.58,39,5741.67
527,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,20,6907.77
528,AirAsia,I5-767,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.83,24,5650.55
529,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,22.67,18,6320.45
530,Air_India,AI-840,Hyderabad,Night,one,Morning,Kolkata,Economy,12.17,1,14578.14
531,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Chennai,Business,17.67,10,51256.17
532,Indigo,6E-404,Kolkata,Evening,zero,Night,Delhi,Economy,2.5,29,4023.64
533,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,7.33,49,57749.15
534,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,13,9228.33
535,Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Economy,14.92,6,12250.86
536,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,10.08,44,41593.1
537,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,14.92,28,52773.29
538,Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,18,5576.42
539,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Chennai,Economy,8.0,41,5086.62
540,Indigo,6E-6172,Kolkata,Night,one,Early_Morning,Mumbai,Economy,8.42,42,4379.97
541,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,26,5670.4
542,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,38,2548.91
543,Vistara,UK-859,Delhi,Morning,one,Morning,Bangalore,Economy,22.42,11,10328.92
544,Air_India,AI-808,Bangalore,Night,one,Afternoon,Mumbai,Business,15.83,8,51998.15
545,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,14.25,7,52959.58
